0.537311, 0.366357
0.537310, 0.370752
0.316034, 0.402520
0.670958, 0.314986
0.272484, 0.408299
0.740061, 0.324291
0.586718, 0.381028
0.189663, 0.478629
0.646874, 0.331956
0.647710, 0.341339
0.677596, 0.347746
0.668125, 0.331747
0.670059, 0.344325
0.301032, 0.383058
0.289387, 0.401709
0.251284, 0.471778
0.336632, 0.473861
0.257941, 0.460109
0.308519, 0.464960
0.687253, 0.323031
0.662884, 0.325476
0.302891, 0.463149
0.316738, 0.401812
0.746332, 0.332124
0.662236, 0.349792
0.685199, 0.313644
0.743766, 0.305871
0.687528, 0.306665
0.684113, 0.330757
0.563234, 0.394595
0.519861, 0.399118
0.376028, 0.399850
0.390571, 0.387657
0.352892, 0.356524
0.386930, 0.391584
0.372418, 0.377515
0.324225, 0.343238
0.527940, 0.363013
0.725426, 0.276353
0.720042, 0.294484
0.726646, 0.362816
0.737507, 0.360263
0.415473, 0.374971
0.375450, 0.401441
0.399822, 0.311742
0.448552, 0.296038
0.450889, 0.298328
0.426192, 0.299480
0.422221, 0.311822
0.384639, 0.322147
0.299328, 0.315677
0.330082, 0.310937
0.416820, 0.392832
0.273310, 0.342649
0.307578, 0.342607
0.331878, 0.324499
0.560242, 0.325643
0.566652, 0.322085
0.562047, 0.329346
0.571712, 0.319360
0.603641, 0.398456
0.574044, 0.399781
0.390220, 0.296768
0.396896, 0.288016
0.565162, 0.267397
0.567507, 0.270314
0.440018, 0.324455
0.404654, 0.325815
0.442915, 0.317910
0.554761, 0.330241
0.523558, 0.354560
0.724487, 0.317442
0.668363, 0.336947
0.424537, 0.320933
0.470422, 0.312747
0.475001, 0.294603
0.493995, 0.295663
0.494919, 0.297528
0.429850, 0.314052
0.457247, 0.296307
0.639283, 0.343998
0.650523, 0.343459
0.550067, 0.357330
0.535773, 0.299053
0.329547, 0.395734
0.474118, 0.391969
0.611054, 0.387727
0.305336, 0.326426
0.425868, 0.438014
0.505995, 0.377727
0.542578, 0.391818
0.424218, 0.384730
0.428683, 0.385533
0.509563, 0.421870
0.427398, 0.370219
0.392377, 0.365049
0.445147, 0.422929
0.481458, 0.398859
0.575374, 0.305836
0.621115, 0.332438
0.709029, 0.336090
0.375704, 0.369279
0.485559, 0.438974
0.445279, 0.437781
0.441597, 0.419283
0.399903, 0.435754
0.401823, 0.435728
0.531299, 0.420168
0.495793, 0.434258
0.470114, 0.415810
0.549237, 0.416411
0.554717, 0.414544
0.560089, 0.418390
0.566494, 0.416833
0.609127, 0.402380
