0.374083, 0.380589
0.470681, 0.347312
0.470813, 0.371710
0.501408, 0.421979
0.454286, 0.421275
0.465949, 0.440863
0.467820, 0.455273
0.474599, 0.414451
0.368986, 0.298274
0.629974, 0.289900
0.649024, 0.292579
0.607769, 0.298669
0.650905, 0.389981
0.501861, 0.290234
0.477106, 0.366761
0.412820, 0.348899
0.679777, 0.337209
0.459203, 0.320724
0.584472, 0.312826
0.627275, 0.326648
0.685872, 0.267000
0.532636, 0.284472
0.561580, 0.288171
0.497222, 0.290418
0.580481, 0.285137
0.786082, 0.326856
0.789153, 0.230937
0.817772, 0.264290
0.788364, 0.283732
0.799292, 0.265994
0.661150, 0.312454
0.514381, 0.296989
0.448678, 0.420451
0.462386, 0.417611
0.447577, 0.443942
0.709700, 0.274260
0.669940, 0.307080
0.707565, 0.337034
0.463887, 0.427186
0.472850, 0.408399
0.684846, 0.313639
0.655268, 0.295324
0.731469, 0.290821
0.643051, 0.306531
0.648185, 0.314566
0.671319, 0.272112
0.702897, 0.273650
0.582805, 0.279403
0.630519, 0.299909
0.625370, 0.281311
0.771093, 0.297338
0.474786, 0.418032
0.473332, 0.416489
0.787981, 0.297383
0.686857, 0.309861
0.646856, 0.419426
0.740913, 0.343690
0.660102, 0.416282
0.664816, 0.382764
0.673670, 0.420159
0.533875, 0.304417
0.654045, 0.363980
0.660131, 0.416441
0.587972, 0.385114
0.732212, 0.396596
0.632047, 0.280713
0.483859, 0.346099
0.490231, 0.330809
0.601092, 0.299320
0.740606, 0.326423
0.523445, 0.294098
0.461587, 0.382948
0.722310, 0.318529
0.336363, 0.301331
0.374783, 0.312424
0.803310, 0.277231
0.488727, 0.362394
0.632125, 0.392826
0.718882, 0.368167
0.625182, 0.377020
0.662582, 0.391897
0.727429, 0.295281
0.716376, 0.369310
0.720577, 0.409984
0.716719, 0.359443
0.686253, 0.389386
0.700775, 0.376401
0.785631, 0.250880
0.778209, 0.294669
0.581189, 0.371067
0.779915, 0.257690
0.814807, 0.271263
0.618922, 0.380401
0.729323, 0.317004
0.540521, 0.298639
0.814909, 0.333235
0.467042, 0.397879
0.453935, 0.400722
0.771037, 0.391930
0.791911, 0.350980
0.671577, 0.273182
0.630112, 0.283934
0.472696, 0.416006
0.624495, 0.327617
0.553468, 0.350542
0.741373, 0.300292
0.697003, 0.332738
0.670905, 0.367879
0.785676, 0.297582
0.796413, 0.301328
0.641955, 0.396065
0.534295, 0.398905
0.475349, 0.352272
0.485119, 0.347703
0.405249, 0.281928
0.528712, 0.276846
0.615515, 0.276856
0.382663, 0.288719
0.374153, 0.294181
