0.807991, 0.296241
0.754184, 0.380081
0.762901, 0.356189
0.671795, 0.379777
0.783936, 0.406942
0.793122, 0.339543
0.665474, 0.455477
0.655396, 0.511805
0.620185, 0.408654
0.788274, 0.594316
0.660281, 0.423089
0.648056, 0.495949
0.631192, 0.468669
0.704696, 0.400116
0.679548, 0.374833
0.588608, 0.447742
0.631631, 0.464610
0.643162, 0.435220
0.694784, 0.399148
0.649344, 0.461448
0.654941, 0.465938
0.694735, 0.485015
0.669805, 0.462986
0.690537, 0.488045
0.722030, 0.421493
0.584660, 0.438028
0.765024, 0.444593
0.488842, 0.507526
0.761982, 0.413368
0.801849, 0.399093
0.683963, 0.404450
0.750474, 0.520565
0.686575, 0.522528
0.544701, 0.469136
0.697527, 0.544156
0.527201, 0.551511
0.472897, 0.511700
0.518484, 0.578893
0.504744, 0.601720
0.210235, 0.527265
0.224102, 0.483560
0.347905, 0.471623
0.209580, 0.556675
0.270749, 0.521389
0.294606, 0.521504
0.489820, 0.580998
0.374981, 0.475065
0.465412, 0.522227
0.405006, 0.502246
0.371767, 0.511516
0.477662, 0.529066
0.469320, 0.597874
0.428905, 0.463777
0.659529, 0.444515
0.448972, 0.548652
0.287953, 0.502359
0.255654, 0.573674
0.261467, 0.569326
0.739649, 0.491628
0.717101, 0.396064
0.790849, 0.570662
0.753110, 0.560874
0.776603, 0.497302
0.719784, 0.451273
0.754982, 0.386450
0.793042, 0.459995
0.538332, 0.488900
0.656508, 0.447374
0.580417, 0.443652
0.815329, 0.422132
0.482517, 0.435037
0.803681, 0.430806
0.613814, 0.373928
0.783838, 0.345677
0.731261, 0.414423
0.658020, 0.465050
0.630010, 0.468325
0.811425, 0.386233
0.582180, 0.457736
0.675495, 0.481370
0.722686, 0.558609
0.678890, 0.488188
0.685464, 0.512412
0.668713, 0.481486
0.654973, 0.461011
0.678853, 0.473307
0.645700, 0.422151
0.689832, 0.442947
0.596004, 0.271463
0.783687, 0.414959
0.729433, 0.530178
0.695525, 0.459128
0.754283, 0.566197
0.751774, 0.601646
0.649036, 0.468334
0.668114, 0.508557
0.702597, 0.511502
0.720205, 0.500108
0.675716, 0.421513
0.716150, 0.471647
0.647919, 0.553880
0.648516, 0.429741
0.780643, 0.354350
0.774064, 0.441678
0.705892, 0.448828
0.762722, 0.344601
0.763586, 0.400210
0.791457, 0.387894
0.758841, 0.403990
0.748038, 0.373521
0.757881, 0.451894
0.756047, 0.395809
0.792386, 0.565315
