0.626219, 0.321245
0.550440, 0.277500
0.462084, 0.291693
0.416665, 0.302389
0.419041, 0.304212
0.417154, 0.307059
0.349227, 0.333910
0.765249, 0.330698
0.303038, 0.333921
0.314582, 0.320725
0.309329, 0.257403
0.329622, 0.262951
0.317362, 0.267050
0.571437, 0.357726
0.616847, 0.364275
0.684092, 0.364610
0.740188, 0.238325
0.768636, 0.240515
0.766438, 0.234723
0.776250, 0.238271
0.456627, 0.314971
0.317888, 0.325673
0.244514, 0.345748
0.792576, 0.237422
0.734258, 0.247477
0.380036, 0.229052
0.444605, 0.367927
0.466925, 0.310227
0.329295, 0.332999
0.570968, 0.381594
0.584462, 0.436898
0.382426, 0.378556
0.328774, 0.350929
0.690536, 0.236338
0.712574, 0.240379
0.771572, 0.282128
0.718544, 0.246681
0.519827, 0.327514
0.439880, 0.305317
0.295477, 0.305606
0.318386, 0.283573
0.657170, 0.320578
0.586100, 0.330890
0.447694, 0.380538
0.291363, 0.370047
0.554959, 0.339025
0.706446, 0.248321
0.790706, 0.311971
0.640073, 0.286430
0.331452, 0.432934
0.696227, 0.255531
0.259691, 0.314929
0.287716, 0.304018
0.796254, 0.248174
0.617989, 0.252477
0.644642, 0.263783
0.617763, 0.267350
0.451295, 0.302444
0.746244, 0.301911
0.653774, 0.287581
0.675475, 0.291972
0.606639, 0.305969
0.580323, 0.304212
0.598850, 0.312460
0.735176, 0.250964
0.598769, 0.270905
0.673257, 0.271846
0.712892, 0.268678
0.241477, 0.326118
0.418142, 0.298040
0.682691, 0.310523
0.776683, 0.275902
0.537773, 0.262325
0.567993, 0.258287
0.566693, 0.245240
0.558976, 0.279655
0.509247, 0.281356
0.768450, 0.233392
0.684820, 0.254256
0.524985, 0.310756
0.566091, 0.320056
0.664249, 0.252367
0.705585, 0.241729
0.489328, 0.249881
0.465576, 0.299874
0.390081, 0.233829
0.581460, 0.260896
0.568501, 0.307548
0.618587, 0.351375
0.303088, 0.287134
0.551537, 0.365768
0.506761, 0.370060
0.766874, 0.285893
0.586292, 0.302501
0.285250, 0.289995
0.607825, 0.243067
0.366760, 0.278788
0.497221, 0.345106
0.558921, 0.321092
0.614544, 0.301127
