0.392758, 0.462993
0.275153, 0.429607
0.397495, 0.458400
0.347021, 0.470976
0.579211, 0.422266
0.418162, 0.421711
0.456205, 0.432788
0.420104, 0.409010
0.468616, 0.425516
0.567261, 0.410966
0.605417, 0.419722
0.518022, 0.358057
0.320410, 0.321667
0.807044, 0.332067
0.557745, 0.313943
0.351735, 0.322735
0.711461, 0.404799
0.646276, 0.343868
0.322287, 0.328156
0.467544, 0.332760
0.531444, 0.412476
0.477892, 0.380659
0.647722, 0.378549
0.400300, 0.361709
0.566775, 0.337355
0.318332, 0.368416
0.426555, 0.361268
0.298109, 0.349487
0.544880, 0.379340
0.552476, 0.362299
0.569636, 0.357907
0.618053, 0.477172
0.693524, 0.487779
0.666304, 0.424234
0.492594, 0.384615
0.462219, 0.374847
0.605744, 0.417474
0.567993, 0.447050
0.591223, 0.467275
0.563254, 0.412819
0.369002, 0.369076
0.489815, 0.369783
0.469467, 0.350157
0.499071, 0.347260
0.472221, 0.329397
0.828490, 0.428209
0.389573, 0.362176
0.357886, 0.355206
0.526069, 0.537474
0.662944, 0.501431
0.551747, 0.516720
0.540523, 0.593034
0.564272, 0.495041
0.644050, 0.575617
0.426017, 0.484619
0.601827, 0.458916
0.399658, 0.509888
0.455437, 0.488310
0.441490, 0.433880
0.656818, 0.367823
0.792435, 0.329186
0.236165, 0.398247
0.550762, 0.563814
0.490073, 0.608079
0.448420, 0.429288
0.476159, 0.393641
0.816162, 0.521813
0.482267, 0.509515
0.341473, 0.495840
0.359516, 0.468893
0.632287, 0.469128
0.376973, 0.481454
0.423263, 0.506468
0.362968, 0.438529
0.567158, 0.450470
0.572358, 0.531070
0.493364, 0.483325
0.469285, 0.513737
0.563380, 0.489636
0.512925, 0.449772
0.661715, 0.430085
0.390846, 0.456054
0.688951, 0.496398
0.595603, 0.447656
0.339686, 0.438685
0.344085, 0.456243
0.468890, 0.474216
0.373084, 0.462100
0.245575, 0.458309
0.263631, 0.452207
0.616553, 0.462104
0.531850, 0.400351
0.648083, 0.599057
0.625927, 0.702310
0.254928, 0.465386
0.644634, 0.565762
0.776573, 0.667526
0.508098, 0.451314
0.573874, 0.538284
0.576695, 0.524708
0.683657, 0.472903
0.459666, 0.431909
0.601237, 0.462419
0.457444, 0.454537
0.323638, 0.447064
0.531623, 0.506069
0.766580, 0.590791
0.510980, 0.416694
0.570448, 0.506653
0.589947, 0.443418
0.745878, 0.458419
0.606012, 0.581673
0.702291, 0.572878
0.664713, 0.400055
0.374454, 0.465235
0.528446, 0.515497
0.404999, 0.478043
0.710044, 0.481729
0.703028, 0.496647
