0.636737, 0.544811
0.617377, 0.546968
0.316625, 0.503535
0.318746, 0.511343
0.574959, 0.511471
0.575467, 0.496310
0.584329, 0.550696
0.682834, 0.603575
0.742073, 0.671511
0.649582, 0.499229
0.702483, 0.531841
0.618327, 0.555041
0.624536, 0.491390
0.354113, 0.487743
0.367807, 0.464930
0.340819, 0.472143
0.327706, 0.486199
0.391606, 0.500229
0.314599, 0.479934
0.496777, 0.470488
0.494015, 0.455306
0.398042, 0.458658
0.611883, 0.625649
0.580525, 0.499326
0.625794, 0.587163
0.531206, 0.533480
0.656640, 0.591944
0.727083, 0.677632
0.439204, 0.513530
0.541452, 0.483909
0.671013, 0.640032
0.570104, 0.583584
0.580760, 0.478276
0.389846, 0.497223
0.611887, 0.683570
0.483968, 0.476040
0.556360, 0.526910
0.559298, 0.574839
0.413917, 0.517229
0.415268, 0.520077
0.393285, 0.518490
0.399128, 0.502804
0.463903, 0.505497
0.415378, 0.479472
0.696535, 0.465958
0.624681, 0.467150
0.644673, 0.506191
0.787463, 0.668699
0.512672, 0.496629
0.484808, 0.487185
0.550027, 0.498100
0.632460, 0.505959
0.404228, 0.483275
0.610982, 0.704549
0.418178, 0.478082
0.337703, 0.486175
0.336808, 0.489760
0.545982, 0.503691
0.547112, 0.486681
0.372645, 0.481755
0.618039, 0.527733
0.385647, 0.474478
0.463686, 0.471201
0.503706, 0.494026
0.335381, 0.502611
0.676640, 0.524064
0.635388, 0.533071
0.640139, 0.580156
0.677920, 0.541482
0.609008, 0.533156
0.612321, 0.556660
0.621495, 0.534333
0.610959, 0.544955
0.692320, 0.639910
0.535757, 0.613121
0.448063, 0.478860
0.669009, 0.571401
0.684372, 0.583421
0.357764, 0.505872
0.423137, 0.515070
0.684920, 0.513291
0.653747, 0.533847
0.667559, 0.576831
0.514526, 0.553853
0.430893, 0.506261
0.639644, 0.536992
0.545283, 0.606522
0.315530, 0.493132
0.711420, 0.549756
0.345065, 0.499851
0.461502, 0.533239
0.375483, 0.474595
0.309888, 0.572883
0.606283, 0.522614
0.718605, 0.515923
0.631135, 0.493088
0.581792, 0.537855
0.587732, 0.517180
0.609485, 0.528592
0.554767, 0.529013
0.550979, 0.444310
0.648707, 0.337512
0.455481, 0.517910
0.424642, 0.581988
0.370482, 0.577843
0.379016, 0.563757
0.330044, 0.550006
0.290286, 0.570254
0.443729, 0.574873
0.708785, 0.571436
0.685850, 0.520491
0.660491, 0.523522
0.397624, 0.524432
0.712877, 0.554715
0.702858, 0.543365
0.757267, 0.563586
0.681230, 0.584134
